,OID,VxHx_left,VxHx_top,VxHx_right,VxHx_btm,Area_Hex,Autopista,Ferrocarril_Int_CONV,Ferrocarril_estr_vel_conv,Ferrocarril_int_AVE,Ferrocarril_vel_conv,Via calzada unica,Via doble calzada,Via doble preferente,Via unica preferente,Arboles aislados,Vertedero,arenas,bosque,humedal,pradera,roquerios,Inst_E.E,Inst_E.EO,Inst_E.HC,Inst_E.HE,Inst_E.NU,Inst_E.OF,Inst_E.SO,Inst_E.TM,Max_WSP,Min_WSP,Mean_WSP,Calz_km,Calz_cnt,TTE_cnt,LTE_km,LTE_cnt,NA_km2,Na_cnt,UA_km2,UA_cnt,Den_P,Pend_m,InEl_km2,Con_kWh_hex,Con_kWh_Mun,Centerpoint_X,Centerpoint_Y,Prediccion_Eolica
4421,4422,301728.7998,4527975.523,302883.5003,4526975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6316875755129018,0.3432515297954962,0.3400189450128084,0.0,0.0,0.0,0.0,0.0,0.18193714962201613,0.3333333333333333,0.0,0.0,0.007892578925789259,0.16819200614549984,0.0,0.0019468029920532224,0.11913052990668413,302306.15005,4527475.523,1
4422,4423,301728.7998,4526975.523,302883.5003,4525975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6352314669280182,0.3564580757787974,0.33806248286693785,0.0,0.0,0.0,0.0,0.0,0.47070514810357256,0.3333333333333333,0.0,0.0,0.007892578925789259,0.22698924270526416,0.0,0.0019468029920532224,0.11913052990668413,302306.15005,4526475.523,1
4426,4427,301728.7998,4522975.523,302883.5003,4521975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6321443568732606,0.37966808029187926,0.36393386676977557,0.0,0.0,0.0,0.0,0.0,0.139017998684535,0.3333333333333333,0.0023228205015957833,1.0,0.0014350143501435013,0.19758330236524427,0.0,0.00015441857888422815,0.0044326178328106085,302306.15005,4522475.523,1
4525,4526,302594.8252,4579475.523,303749.5257,4578475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13532847187727548,0.27082314183688816,0.26507817650910837,0.006153326370652954,0.0057306590257879654,0.0,0.0,0.0,0.109270059963321,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.16531137236488963,0.0,2.4985308688069293e-05,0.0002616420501797985,303172.17545,4578975.523,1
4575,4576,302594.8252,4529475.523,303749.5257,4528475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6276167448353857,0.32504987415439157,0.3290547859734847,0.0,0.0,0.0,0.0,0.0,0.01559813855835497,0.16666666666666666,0.0,0.0,0.0014350143501435013,0.3001108151437654,0.0,0.00015441857888422815,0.0044326178328106085,303172.17545,4528975.523,1
4577,4578,302594.8252,4527475.523,303749.5257,4526475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6409143706487913,0.3581416052019909,0.33739159828919707,0.0,0.0,0.0,0.0,0.0,0.012362568604572674,0.16666666666666666,0.0024833002771012945,1.0,0.0014350143501435013,0.2801670342577062,0.0,0.00015441857888422815,0.0044326178328106085,303172.17545,4526975.523,1
4578,4579,302594.8252,4526475.523,303749.5257,4525475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6328659230210482,0.347158158260248,0.34226716777356825,0.0,0.0,0.0,0.0,0.0,0.2696989580433002,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.3064260092467236,0.0,0.00015441857888422815,0.0044326178328106085,303172.17545,4525975.523,1
4580,4581,302594.8252,4524475.523,303749.5257,4523475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6403973518858473,0.34789147317521707,0.3459859382097994,0.0,0.0,0.06779661016949153,0.1856549220800017,0.058823529411764705,0.06170342277704152,0.16666666666666666,0.0,0.0,0.0014350143501435013,0.28166820611348525,0.0,0.00015441857888422815,0.0044326178328106085,303172.17545,4523975.523,1
4581,4582,302594.8252,4523475.523,303749.5257,4522475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6355436298126823,0.3737820746828655,0.382254590748192,0.0,0.0,0.0,0.0,0.0,0.16860126937200753,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.28177898534727625,0.0,0.00015441857888422815,0.0044326178328106085,303172.17545,4522975.523,1
4608,4609,303460.8506,4651975.523,304615.5511,4650975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5591527802540689,0.37224325961373983,0.37889486954323814,0.0,0.0,0.0,0.0,0.0,0.08733166159009029,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.246132733013698,0.0,3.283222378145096e-05,0.0013760240216186832,304038.20085,4651475.523,1
4674,4675,303460.8506,4585975.523,304615.5511,4584975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16237975798560023,0.2845624085810051,0.26003370847669083,0.024989296529812185,0.008595988538681949,0.0,0.0,0.0,0.17944833877864638,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.18638823992532652,0.0,7.987871818919362e-05,0.0019031028564417069,304038.20085,4585475.523,1
4675,4676,303460.8506,4584975.523,304615.5511,4583975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16592915357308213,0.27157276219095916,0.25559786980606414,0.023405009213611327,0.008595988538681949,0.1016949152542373,0.3569427586427675,0.11764705882352941,0.1990225881884875,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.17896897952396343,0.0,7.987871818919362e-05,0.0019031028564417069,304038.20085,4584475.523,1
4679,4680,303460.8506,4580975.523,304615.5511,4579975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12308144481634498,0.2811339392671395,0.2353882077788878,0.011734293589044145,0.017191977077363897,0.0,0.0,0.0,0.024984506125120827,0.3333333333333333,0.026861764015159974,1.0,0.0004100041000410004,0.10277287766668218,0.0,7.987871818919362e-05,0.0019031028564417069,304038.20085,4580475.523,1
4723,4724,303460.8506,4536975.523,304615.5511,4535975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57061784139966,0.3066403743132765,0.2871277671597232,0.0,0.0,0.0,0.0,0.0,0.23607526538346596,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.14360127235754072,0.0,4.1167140779797624e-05,0.002614883731034866,304038.20085,4536475.523,1
4728,4729,303460.8506,4531975.523,304615.5511,4530975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6009889552692796,0.31768864182311884,0.31381518007048936,0.02278767289962983,0.0057306590257879654,0.0,0.0,0.0,0.10360819883056821,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.010288204398890279,0.0,0.00015441857888422815,0.0044326178328106085,304038.20085,4531475.523,1
4734,4735,303460.8506,4525975.523,304615.5511,4524975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6465068533197006,0.3555274621850646,0.35746524076417385,0.0,0.0,0.0,0.0,0.0,0.10217504619312145,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.2639643813743989,0.0,0.00015441857888422815,0.0044326178328106085,304038.20085,4525475.523,1
4735,4736,303460.8506,4524975.523,304615.5511,4523975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6285252092961543,0.349287207299816,0.3518545887701541,0.0,0.0,0.03389830508474576,0.17810983812870215,0.058823529411764705,0.16090112760359973,0.3333333333333333,0.034434953627566836,1.0,0.0014350143501435013,0.2456060838006714,0.0,0.00015441857888422815,0.0044326178328106085,304038.20085,4524475.523,1
4763,4764,304326.876,4649475.523,305481.5765,4648475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5221040336961861,0.37135411169730115,0.36641133001366355,0.0,0.0,0.0,0.0,0.0,0.47000089702821285,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.38016796037057277,0.0,3.283222378145096e-05,0.0013760240216186832,304904.22625,4648975.523,1
4765,4766,304326.876,4647475.523,305481.5765,4646475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48089853292049545,0.38375558737106186,0.37926822422839357,0.0,0.0,0.0,0.0,0.0,0.3862860286984622,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.31376151564891175,0.0,3.283222378145096e-05,0.0013760240216186832,304904.22625,4646975.523,1
4823,4824,304326.876,4589475.523,305481.5765,4588475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1857001569468476,0.25988047282105375,0.2414147481635227,0.03026684019402408,0.008595988538681949,0.0,0.0,0.0,0.05284633766223719,0.16666666666666666,0.0,0.0,0.00030750307503075026,0.13372609189134516,0.0,3.221784688117628e-05,0.00020681648113527636,304904.22625,4588975.523,1
4825,4826,304326.876,4587475.523,305481.5765,4586475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1485393947985506,0.2808947450664655,0.25513356069193316,0.03505939008727502,0.0057306590257879654,0.0,0.0,0.0,0.012082321409395984,0.3333333333333333,0.007722184374965176,1.0,0.0004100041000410004,0.0641611421472352,0.0,7.987871818919362e-05,0.0019031028564417069,304904.22625,4586975.523,1
4828,4829,304326.876,4584475.523,305481.5765,4583475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1486042758391789,0.2723159635320973,0.27006562877164697,0.012176460272649446,0.0057306590257879654,0.0,0.0,0.0,0.18854684403480024,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.23065724402862778,0.0,7.987871818919362e-05,0.0019031028564417069,304904.22625,4583975.523,1
4852,4853,304326.876,4560475.523,305481.5765,4559475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26809266512854013,0.28059124611123143,0.2481083759992515,0.0,0.0,0.0,0.0,0.0,0.29701629058152945,0.3333333333333333,0.0,0.0,0.00046125461254612545,0.34537854666112267,0.0,4.55902656156359e-05,0.0006974023107239637,304904.22625,4559975.523,1
4876,4877,304326.876,4536475.523,305481.5765,4535475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5737436592624402,0.3117853564605402,0.28422796924044813,0.0,0.0,0.0,0.0,0.0,0.3139250979252758,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.12796341293028454,0.0,4.1167140779797624e-05,0.002614883731034866,304904.22625,4535975.523,1
4886,4887,304326.876,4526475.523,305481.5765,4525475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499572225140914,0.3520420241314194,0.34589639666515737,0.0,0.0,0.05084745762711865,0.18623191342451545,0.058823529411764705,0.061660482557389935,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.30423816017817495,0.0,0.00015441857888422815,0.0044326178328106085,304904.22625,4525975.523,1
4887,4888,304326.876,4525475.523,305481.5765,4524475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656857652409437,0.3457212163651243,0.3415885417670832,0.0,0.0,0.13559322033898305,0.45176692341721253,0.4117647058823529,0.018086238976909443,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.28370783133058197,0.0,0.00015441857888422815,0.0044326178328106085,304904.22625,4524975.523,1
4980,4981,305192.9014,4584975.523,306347.6019,4583975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16350600257598502,0.2690040680781024,0.26137300508458794,0.0,0.0,0.0847457627118644,0.3563582432905767,0.11764705882352941,0.2778908871138298,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.28019937694881347,0.0,7.987871818919362e-05,0.0019031028564417069,305770.25165,4584475.523,1
4988,4989,305192.9014,4576975.523,306347.6019,4575975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12766791415458967,0.2706143519787223,0.270256927423399,0.0,0.0,0.0,0.0,0.0,0.13191397403650224,0.16666666666666666,0.006191739760596595,1.0,0.0003587535875358753,0.2388835196584854,0.0,2.4985308688069293e-05,0.0002616420501797985,305770.25165,4576475.523,1
5028,5029,305192.9014,4536975.523,306347.6019,4535975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5708621844378018,0.308334019413101,0.3037081708602203,0.0,0.0,0.0,0.0,0.0,0.489928273184382,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.2929655527535589,0.0,4.1167140779797624e-05,0.002614883731034866,305770.25165,4536475.523,1
5029,5030,305192.9014,4535975.523,306347.6019,4534975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5738116252374325,0.29843853785087027,0.290268108636794,0.0,0.0,0.0,0.0,0.0,0.3593016390875724,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.24009862382660643,0.0,4.1167140779797624e-05,0.002614883731034866,305770.25165,4535475.523,1
5037,5038,305192.9014,4527975.523,306347.6019,4526975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6436022901968205,0.3350222692465863,0.3244031880910805,0.0,0.0,0.0,0.0,0.0,0.0710602170578385,0.16666666666666666,0.0,0.0,0.0014350143501435013,0.26376967268020474,0.0,0.00015441857888422815,0.0044326178328106085,305770.25165,4527475.523,1
5039,5040,305192.9014,4525975.523,306347.6019,4524975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6529673715747103,0.36221045702483734,0.33894912665645593,0.0,0.0,0.05084745762711865,0.3378297741756646,0.1764705882352941,0.11409097881268257,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.22943593201421403,0.0,0.00015441857888422815,0.0044326178328106085,305770.25165,4525475.523,1
5065,5066,306058.9268,4656475.523,307213.6273,4655475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5657006346245791,0.37009589919352837,0.36807064492312236,0.0,0.0,0.0,0.0,0.0,0.20725269888676817,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.15757237429416504,0.0,2.0834376149821073e-05,0.0010957280501094845,306636.27705000003,4655975.523,1
5069,5070,306058.9268,4652475.523,307213.6273,4651475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5427808874547589,0.37510444865965975,0.3723933645417896,0.0,0.0,0.0,0.0,0.0,0.3507047028736129,0.5,0.0,0.0,0.00015375153751537513,0.38389533359148514,0.0,2.0834376149821073e-05,0.0010957280501094845,306636.27705000003,4651975.523,1
5072,5073,306058.9268,4649475.523,307213.6273,4648475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47830273925447975,0.42805826778752165,0.4020639355475135,0.0,0.0,0.0,0.0,0.0,0.32748974066743763,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.23369213614848544,0.0,2.0834376149821073e-05,0.0010957280501094845,306636.27705000003,4648975.523,1
5073,5074,306058.9268,4648475.523,307213.6273,4647475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48534872934232565,0.4246227776782606,0.40645026439628307,0.0,0.0,0.0,0.0,0.0,0.2383969678895555,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.2189747020505733,0.0,2.0834376149821073e-05,0.0010957280501094845,306636.27705000003,4647975.523,1
5100,5101,306058.9268,4621475.523,307213.6273,4620475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596746407403154,0.3648003281491111,0.3880776169186071,0.0,0.0,0.1016949152542373,0.3530042067346703,0.11764705882352941,0.24516022011300728,0.5,0.0,0.0,0.0036387863878638784,0.0813763254724348,0.0,0.00035352335610995376,0.0011980268433184717,306636.27705000003,4620975.523,1
5101,5102,306058.9268,4620475.523,307213.6273,4619475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6070738259377092,0.36918098925643494,0.3726256662743066,0.0,0.0,0.0,0.0,0.0,0.10603123094995287,0.5,0.0,0.0,0.003433784337843378,0.06707552663105945,0.0,0.0003779195628968103,0.0022854064804023856,306636.27705000003,4619975.523,1
5129,5130,306058.9268,4592475.523,307213.6273,4591475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2281274540957302,0.30734127894419605,0.2999168429264403,0.0,0.0,0.0,0.0,0.0,0.0036418474234467886,0.16666666666666666,0.0,0.0,0.0004100041000410004,0.02189903857377398,0.0,2.902153161519029e-05,0.0001648911270634327,306636.27705000003,4591975.523,1
5138,5139,306058.9268,4583475.523,307213.6273,4582475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13236399608174365,0.25358488260556666,0.2690296607691205,0.0,0.0,0.0,0.0,0.0,0.3247767811020631,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.22433345022275322,0.0,7.987871818919362e-05,0.0019031028564417069,306636.27705000003,4582975.523,1
5145,5146,306058.9268,4576475.523,307213.6273,4575475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13950638225022283,0.27993816885792366,0.2438910634388891,0.0,0.0,0.0,0.0,0.0,0.0367408862257418,0.3333333333333333,0.0010900330820184099,1.0,0.0014350143501435013,0.2792011794229942,0.0,0.0003327745261108039,0.010881464429423466,306636.27705000003,4575975.523,1
5149,5150,306058.9268,4572475.523,307213.6273,4571475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12314462102482471,0.2566052574409612,0.2392581568388148,0.0,0.0,0.03389830508474576,0.22393876200301205,0.11764705882352941,0.3239843392813398,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.2564240561132615,0.0,4.1968163826991194e-05,0.00048191707418553483,306636.27705000003,4571975.523,1
5186,5187,306058.9268,4535475.523,307213.6273,4534475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6264699610767336,0.3051879866682832,0.30286070517586916,0.0,0.0,0.0,0.0,0.0,0.37366028932184014,0.3333333333333333,0.0,0.0,0.004202542025420254,0.2822054861508504,0.0,0.000845759814975497,0.015667075040605445,306636.27705000003,4534975.523,1
5187,5188,306058.9268,4534475.523,307213.6273,4533475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6173233742343133,0.2955535067569136,0.2789471668681449,0.0,0.0,0.0,0.0,0.0,0.28184039865674376,0.3333333333333333,0.0,0.0,0.004202542025420254,0.355058906754739,0.0,0.000845759814975497,0.015667075040605445,306636.27705000003,4533975.523,1
5188,5189,306058.9268,4533475.523,307213.6273,4532475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6062867617624205,0.3023203786094302,0.29122071646363756,0.0,0.0,0.0,0.0,0.0,0.3259499889575124,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.35696061465685963,0.0,0.00015441857888422815,0.0044326178328106085,306636.27705000003,4532975.523,1
5189,5190,306058.9268,4532475.523,307213.6273,4531475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6083559408959697,0.31235140450725307,0.30923349052750826,0.0,0.0,0.0,0.0,0.0,0.16546716016932733,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.3319342947483448,0.0,0.00015441857888422815,0.0044326178328106085,306636.27705000003,4531975.523,1
5191,5192,306058.9268,4530475.523,307213.6273,4529475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6565348059099744,0.31571058286901277,0.33629652462538173,0.0,0.0,0.0,0.0,0.0,0.13961218522832541,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.2418460455867018,0.0,0.00015441857888422815,0.0044326178328106085,306636.27705000003,4529975.523,1
5192,5193,306058.9268,4529475.523,307213.6273,4528475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6387121821346547,0.3276014031389144,0.33150316734817253,0.0,0.0,0.0,0.0,0.0,0.2027708111799765,0.3333333333333333,0.0012024657391580377,1.0,0.0014350143501435013,0.24439729611994976,0.0,0.00015441857888422815,0.0044326178328106085,306636.27705000003,4528975.523,1
5223,5224,306924.9522,4655975.523,308079.6527,4654975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5886364883990799,0.3900745324773539,0.3710550687269618,0.0,0.0,0.0,0.0,0.0,0.1834836646217957,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.14625503570454226,0.0,2.0834376149821073e-05,0.0010957280501094845,307502.30244999996,4655475.523,1
5342,5343,306924.9522,4536975.523,308079.6527,4535975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6093390282953591,0.31043203367139083,0.29726268083558094,0.0,0.0,0.0,0.0,0.0,0.29110947656893976,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.2988843489849758,0.0,4.1167140779797624e-05,0.002614883731034866,307502.30244999996,4536475.523,1
5343,5344,306924.9522,4535975.523,308079.6527,4534975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6237052428995326,0.2979904678231071,0.3061433947495511,0.0,0.0,0.0,0.0,0.0,0.34319367664715533,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.324641200666036,0.0,4.1167140779797624e-05,0.002614883731034866,307502.30244999996,4535475.523,1
5346,5347,306924.9522,4532975.523,308079.6527,4531975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6313236831498986,0.30570033279429853,0.2992064858926293,0.0,0.0,0.0,0.0,0.0,0.1537382608514072,0.16666666666666666,0.0,0.0,0.004202542025420254,0.24346152704496665,0.0,0.000845759814975497,0.015667075040605445,307502.30244999996,4532475.523,1
5349,5350,306924.9522,4529975.523,308079.6527,4528975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6506139076212508,0.33819939408529787,0.33233241271163805,0.0,0.0,0.0,0.1306891698876046,0.058823529411764705,0.08534067494927886,0.5,0.0,0.0,0.0014350143501435013,0.158440997441094,0.0,0.00015441857888422815,0.0044326178328106085,307502.30244999996,4529475.523,1
5353,5354,306924.9522,4525975.523,308079.6527,4524975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6763185224606197,0.3536324205544703,0.3569575443269646,0.03151375928943423,0.008595988538681949,0.0,0.0,0.0,0.19987835588604086,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.06458409552662893,0.0,0.00015441857888422815,0.0044326178328106085,307502.30244999996,4525475.523,1
5354,5355,306924.9522,4524975.523,308079.6527,4523975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6718599642430131,0.3425506824771922,0.3396047344223394,0.01843224820866521,0.0028653295128939827,0.0,0.0,0.0,0.13900228609460033,0.3333333333333333,0.0,0.0,0.0014350143501435013,0.035537638562362785,0.0,0.00015441857888422815,0.0044326178328106085,307502.30244999996,4524475.523,1
5385,5386,307790.9776,4656475.523,308945.6781,4655475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5851470866667335,0.38882792577821423,0.37295183650973773,0.0,0.0,0.0,0.0,0.0,0.12730048554924767,0.3333333333333333,0.06115691966035429,1.0,0.00015375153751537513,0.3538000565511305,0.0,2.0834376149821073e-05,0.0010957280501094845,308368.32785,4655975.523,1
5386,5387,307790.9776,4655475.523,308945.6781,4654475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5704123522980106,0.3863337094091639,0.36237283562677325,0.0,0.0,0.0,0.0,0.0,0.22608810534842375,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.10782209213942631,0.0,2.0834376149821073e-05,0.0010957280501094845,308368.32785,4654975.523,1
5450,5451,307790.9776,4591475.523,308945.6781,4590475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19865907320356035,0.29259147616407,0.2736832013674837,0.0,0.0,0.0,0.0,0.0,0.00371925522008979,0.16666666666666666,0.0,0.0,0.0004100041000410004,0.046956319328609664,0.0,2.902153161519029e-05,0.0001648911270634327,308368.32785,4590975.523,1
